"","YearStart","LocationAbbr","LocationDesc","DataSource","Topic","Question","DataValueUnit","DataValue","DataValueAlt"
"231",2016,"MN","Minnesota","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4",4
"232",2016,"MS","Mississippi","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","5.3",5.3
"233",2016,"MO","Missouri","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","5.5",5.5
"234",2016,"MT","Montana","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.4",4.4
"235",2016,"NE","Nebraska","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.3",4.3
"236",2016,"NV","Nevada","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.1",4.1
"237",2016,"NH","New Hampshire","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.3",4.3
"238",2016,"NJ","New Jersey","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.2",4.2
"239",2016,"IL","Illinois","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.8",6.8
"240",2016,"NM","New Mexico","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.4",4.4
"241",2016,"NY","New York","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.3",4.3
"242",2016,"NC","North Carolina","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.7",4.7
"243",2016,"ND","North Dakota","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.9",4.9
"244",2016,"OH","Ohio","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","5.1",5.1
"245",2016,"OK","Oklahoma","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.6",4.6
"246",2016,"OR","Oregon","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.2",4.2
"247",2016,"PA","Pennsylvania","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.3",4.3
"248",2016,"RI","Rhode Island","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4",4
"249",2016,"SC","South Carolina","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.7",4.7
"250",2016,"SD","South Dakota","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.2",4.2
"251",2016,"TN","Tennessee","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","5.4",5.4
"252",2016,"TX","Texas","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","5.3",5.3
"253",2016,"UT","Utah","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.8",4.8
"254",2016,"VT","Vermont","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","5.7",5.7
"255",2016,"VA","Virginia","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.7",4.7
"256",2016,"WA","Washington","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.2",4.2
"257",2016,"WV","West Virginia","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","5.4",5.4
"258",2016,"WI","Wisconsin","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.1",4.1
"259",2016,"WY","Wyoming","BRFSS","Alcohol","Binge drinking frequency among adults aged >= 18 years who binge drink","Number","4.8",4.8
"260",2016,"AL","Alabama","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"261",2016,"AK","Alaska","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"262",2016,"IN","Indiana","BRFSS","Alcohol","Heavy drinking among adults aged >= 18 years","%","6.6",6.6
"263",2016,"AZ","Arizona","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"264",2016,"AR","Arkansas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","9.4",9.4
"265",2016,"CA","California","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"266",2016,"CO","Colorado","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"267",2016,"CT","Connecticut","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"268",2016,"DE","Delaware","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"269",2016,"DC","District of Columbia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.5",6.5
"270",2016,"FL","Florida","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"271",2016,"GA","Georgia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"272",2016,"HI","Hawaii","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.3",8.3
"273",2016,"ID","Idaho","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"274",2016,"IL","Illinois","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"275",2016,"IN","Indiana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8",8
"276",2016,"IA","Iowa","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.8",7.8
"277",2016,"KS","Kansas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8",8
"278",2016,"KY","Kentucky","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.1",8.1
"279",2016,"LA","Louisiana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.9",6.9
"280",2016,"ME","Maine","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"281",2016,"MD","Maryland","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"282",2016,"MA","Massachusetts","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.7",6.7
"283",2016,"MI","Michigan","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"284",2016,"MN","Minnesota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"285",2016,"MS","Mississippi","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.8",7.8
"286",2016,"MO","Missouri","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"287",2016,"MT","Montana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"288",2016,"NE","Nebraska","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.8",7.8
"289",2016,"NV","Nevada","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"290",2016,"NH","New Hampshire","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"291",2016,"NJ","New Jersey","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"292",2016,"NM","New Mexico","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"293",2016,"NY","New York","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"294",2016,"NC","North Carolina","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"295",2016,"ND","North Dakota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.3",8.3
"296",2016,"OH","Ohio","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.3",8.3
"297",2016,"OK","Oklahoma","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"298",2016,"OR","Oregon","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.4",6.4
"299",2016,"PA","Pennsylvania","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"300",2016,"RI","Rhode Island","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7",7
"301",2016,"SC","South Carolina","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"302",2016,"SD","South Dakota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.8",7.8
"303",2016,"TN","Tennessee","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"304",2016,"TX","Texas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"305",2016,"UT","Utah","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.2",8.2
"306",2016,"VT","Vermont","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"307",2016,"VA","Virginia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"308",2016,"WA","Washington","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"309",2016,"WV","West Virginia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.6",8.6
"310",2016,"WI","Wisconsin","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"311",2016,"WY","Wyoming","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"312",2016,"AL","Alabama","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"313",2016,"AK","Alaska","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"314",2016,"AZ","Arizona","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"315",2016,"AR","Arkansas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","8.5",8.5
"316",2016,"CA","California","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.7",6.7
"317",2016,"CO","Colorado","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"318",2016,"CT","Connecticut","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"319",2016,"DE","Delaware","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"320",2016,"DC","District of Columbia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.1",6.1
"321",2016,"FL","Florida","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"322",2016,"GA","Georgia","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.6",7.6
"323",2016,"HI","Hawaii","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.9",7.9
"324",2016,"ID","Idaho","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"325",2016,"IL","Illinois","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"326",2016,"IN","Indiana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.7",7.7
"327",2016,"IA","Iowa","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"328",2016,"KS","Kansas","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"329",2016,"KY","Kentucky","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.9",7.9
"330",2016,"LA","Louisiana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.6",6.6
"331",2016,"ME","Maine","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"332",2016,"MD","Maryland","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.7",6.7
"333",2016,"MA","Massachusetts","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.3",6.3
"334",2016,"MI","Michigan","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.2",7.2
"335",2016,"MN","Minnesota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"336",2016,"MS","Mississippi","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.4",7.4
"337",2016,"MO","Missouri","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.5",7.5
"338",2016,"MT","Montana","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"339",2016,"NE","Nebraska","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.3",7.3
"340",2016,"NV","Nevada","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"341",2016,"NH","New Hampshire","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.9",6.9
"342",2016,"NJ","New Jersey","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"343",2016,"NM","New Mexico","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.1",7.1
"344",2016,"NY","New York","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.9",6.9
"345",2016,"NC","North Carolina","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","6.8",6.8
"346",2016,"ND","North Dakota","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.9",7.9
"347",2016,"OH","Ohio","BRFSS","Alcohol","Binge drinking intensity among adults aged >= 18 years who binge drink","Number","7.8",7.8
